sample_id,reference,file_type,s3_path
HG00597,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00597/variant_calls/CHM13v2/merged/HG00597.CHM13v2.autosomes.merged.vcf.gz
HG00597,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00597/variant_calls/CHM13v2/merged/HG00597.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00597,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00597/variant_calls/GRCh38_no_alt/merged/HG00597.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00597,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00597/variant_calls/GRCh38_no_alt/merged/HG00597.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00609,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00609/variant_calls/CHM13v2/merged/HG00609.CHM13v2.autosomes.merged.vcf.gz
HG00609,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00609/variant_calls/CHM13v2/merged/HG00609.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00609,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00609/variant_calls/GRCh38_no_alt/merged/HG00609.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00609,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00609/variant_calls/GRCh38_no_alt/merged/HG00609.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00621,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00621/variant_calls/CHM13v2/merged/HG00621.CHM13v2.autosomes.merged.vcf.gz
HG00621,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00621/variant_calls/CHM13v2/merged/HG00621.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00621,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00621/variant_calls/GRCh38_no_alt/merged/HG00621.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00621,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00621/variant_calls/GRCh38_no_alt/merged/HG00621.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00639,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00639/variant_calls/CHM13v2/merged/HG00639.CHM13v2.autosomes.merged.vcf.gz
HG00639,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00639/variant_calls/CHM13v2/merged/HG00639.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00639,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00639/variant_calls/GRCh38_no_alt/merged/HG00639.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00639,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00639/variant_calls/GRCh38_no_alt/merged/HG00639.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00642,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00642/variant_calls/CHM13v2/merged/HG00642.CHM13v2.autosomes.merged.vcf.gz
HG00642,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00642/variant_calls/CHM13v2/merged/HG00642.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00642,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00642/variant_calls/GRCh38_no_alt/merged/HG00642.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00642,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00642/variant_calls/GRCh38_no_alt/merged/HG00642.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00658,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00658/variant_calls/CHM13v2/merged/HG00658.CHM13v2.autosomes.merged.vcf.gz
HG00658,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00658/variant_calls/CHM13v2/merged/HG00658.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00658,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00658/variant_calls/GRCh38_no_alt/merged/HG00658.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00658,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00658/variant_calls/GRCh38_no_alt/merged/HG00658.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00673,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00673/variant_calls/CHM13v2/merged/HG00673.CHM13v2.autosomes.merged.vcf.gz
HG00673,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00673/variant_calls/CHM13v2/merged/HG00673.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00673,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00673/variant_calls/GRCh38_no_alt/merged/HG00673.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00673,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00673/variant_calls/GRCh38_no_alt/merged/HG00673.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00706,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00706/variant_calls/CHM13v2/merged/HG00706.CHM13v2.autosomes.merged.vcf.gz
HG00706,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00706/variant_calls/CHM13v2/merged/HG00706.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00706,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00706/variant_calls/GRCh38_no_alt/merged/HG00706.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00706,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00706/variant_calls/GRCh38_no_alt/merged/HG00706.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00733,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00733/variant_calls/CHM13v2/merged/HG00733.CHM13v2.autosomes.merged.vcf.gz
HG00733,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00733/variant_calls/CHM13v2/merged/HG00733.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00733,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00733/variant_calls/GRCh38_no_alt/merged/HG00733.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00733,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00733/variant_calls/GRCh38_no_alt/merged/HG00733.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00735,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00735/variant_calls/CHM13v2/merged/HG00735.CHM13v2.autosomes.merged.vcf.gz
HG00735,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00735/variant_calls/CHM13v2/merged/HG00735.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00735,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00735/variant_calls/GRCh38_no_alt/merged/HG00735.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00735,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00735/variant_calls/GRCh38_no_alt/merged/HG00735.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00738,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00738/variant_calls/CHM13v2/merged/HG00738.CHM13v2.autosomes.merged.vcf.gz
HG00738,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00738/variant_calls/CHM13v2/merged/HG00738.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00738,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00738/variant_calls/GRCh38_no_alt/merged/HG00738.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00738,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00738/variant_calls/GRCh38_no_alt/merged/HG00738.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG00741,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00741/variant_calls/CHM13v2/merged/HG00741.CHM13v2.autosomes.merged.vcf.gz
HG00741,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00741/variant_calls/CHM13v2/merged/HG00741.CHM13v2.autosomes.merged.vcf.gz.tbi
HG00741,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00741/variant_calls/GRCh38_no_alt/merged/HG00741.GRCh38_no_alt.autosomes.merged.vcf.gz
HG00741,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG00741/variant_calls/GRCh38_no_alt/merged/HG00741.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01071,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01071/variant_calls/CHM13v2/merged/HG01071.CHM13v2.autosomes.merged.vcf.gz
HG01071,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01071/variant_calls/CHM13v2/merged/HG01071.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01071,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01071/variant_calls/GRCh38_no_alt/merged/HG01071.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01071,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01071/variant_calls/GRCh38_no_alt/merged/HG01071.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01074,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01074/variant_calls/CHM13v2/merged/HG01074.CHM13v2.autosomes.merged.vcf.gz
HG01074,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01074/variant_calls/CHM13v2/merged/HG01074.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01074,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01074/variant_calls/GRCh38_no_alt/merged/HG01074.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01074,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01074/variant_calls/GRCh38_no_alt/merged/HG01074.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01081,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01081/variant_calls/CHM13v2/merged/HG01081.CHM13v2.autosomes.merged.vcf.gz
HG01081,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01081/variant_calls/CHM13v2/merged/HG01081.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01081,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01081/variant_calls/GRCh38_no_alt/merged/HG01081.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01081,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01081/variant_calls/GRCh38_no_alt/merged/HG01081.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01099,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01099/variant_calls/CHM13v2/merged/HG01099.CHM13v2.autosomes.merged.vcf.gz
HG01099,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01099/variant_calls/CHM13v2/merged/HG01099.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01099,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01099/variant_calls/GRCh38_no_alt/merged/HG01099.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01099,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01099/variant_calls/GRCh38_no_alt/merged/HG01099.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01106,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01106/variant_calls/CHM13v2/merged/HG01106.CHM13v2.autosomes.merged.vcf.gz
HG01106,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01106/variant_calls/CHM13v2/merged/HG01106.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01106,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01106/variant_calls/GRCh38_no_alt/merged/HG01106.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01106,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01106/variant_calls/GRCh38_no_alt/merged/HG01106.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01109,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01109/variant_calls/CHM13v2/merged/HG01109.CHM13v2.autosomes.merged.vcf.gz
HG01109,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01109/variant_calls/CHM13v2/merged/HG01109.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01109,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01109/variant_calls/GRCh38_no_alt/merged/HG01109.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01109,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01109/variant_calls/GRCh38_no_alt/merged/HG01109.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01123,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01123/variant_calls/CHM13v2/merged/HG01123.CHM13v2.autosomes.merged.vcf.gz
HG01123,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01123/variant_calls/CHM13v2/merged/HG01123.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01123,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01123/variant_calls/GRCh38_no_alt/merged/HG01123.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01123,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01123/variant_calls/GRCh38_no_alt/merged/HG01123.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01150,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01150/variant_calls/CHM13v2/merged/HG01150.CHM13v2.autosomes.merged.vcf.gz
HG01150,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01150/variant_calls/CHM13v2/merged/HG01150.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01150,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01150/variant_calls/GRCh38_no_alt/merged/HG01150.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01150,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01150/variant_calls/GRCh38_no_alt/merged/HG01150.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01167,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01167/variant_calls/CHM13v2/merged/HG01167.CHM13v2.autosomes.merged.vcf.gz
HG01167,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01167/variant_calls/CHM13v2/merged/HG01167.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01167,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01167/variant_calls/GRCh38_no_alt/merged/HG01167.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01167,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01167/variant_calls/GRCh38_no_alt/merged/HG01167.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01175,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01175/variant_calls/CHM13v2/merged/HG01175.CHM13v2.autosomes.merged.vcf.gz
HG01175,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01175/variant_calls/CHM13v2/merged/HG01175.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01175,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01175/variant_calls/GRCh38_no_alt/merged/HG01175.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01175,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01175/variant_calls/GRCh38_no_alt/merged/HG01175.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01192,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01192/variant_calls/CHM13v2/merged/HG01192.CHM13v2.autosomes.merged.vcf.gz
HG01192,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01192/variant_calls/CHM13v2/merged/HG01192.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01192,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01192/variant_calls/GRCh38_no_alt/merged/HG01192.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01192,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01192/variant_calls/GRCh38_no_alt/merged/HG01192.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01243,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01243/variant_calls/CHM13v2/merged/HG01243.CHM13v2.autosomes.merged.vcf.gz
HG01243,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01243/variant_calls/CHM13v2/merged/HG01243.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01243,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01243/variant_calls/GRCh38_no_alt/merged/HG01243.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01243,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01243/variant_calls/GRCh38_no_alt/merged/HG01243.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
HG01252,CHM13v2,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01252/variant_calls/CHM13v2/merged/HG01252.CHM13v2.autosomes.merged.vcf.gz
HG01252,CHM13v2,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01252/variant_calls/CHM13v2/merged/HG01252.CHM13v2.autosomes.merged.vcf.gz.tbi
HG01252,GRCh38_no_alt,VCF,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01252/variant_calls/GRCh38_no_alt/merged/HG01252.GRCh38_no_alt.autosomes.merged.vcf.gz
HG01252,GRCh38_no_alt,TBI,s3://human-pangenomics/submissions/40399FDD-59DE-43D1-B3A3-DFF0C6E64FAC--YALE_VARIANT_CALLS_R2/samples/HG01252/variant_calls/GRCh38_no_alt/merged/HG01252.GRCh38_no_alt.autosomes.merged.vcf.gz.tbi
